ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
1,Gongxing-all-1,ʦʰæ₂₂ja₄₂,1,false,expert,Wang2006,ʦʰ æ ₂₂ j a ₄₂ - - -,SCA-library,
2,Jinman-all-1,da₄₂t͡ʂɚ₂₂,5,false,expert,Wang2006,d a ₄₂ t͡ʂ - ɚ ₂₂,SCA-library,
3,Mazhelong-all-1,so₂₁ji₂₁,3,false,expert,Wang2006,s o ₂₁ j i ₂₁,SCA-library,
4,Dashi-all-1,ʨwan₄₂pu₅₅,2,false,expert,Wang2006,ʨ w a n ₄₂ p u ₅₅,SCA-library,
5,Zhoucheng-all-1,ji₃₁su₃₃,6,false,expert,Wang2006,j i ₃₁ s u ₃₃,SCA-library,
6,Jinxing-all-1,ʦa₃₅kɑ₂₁ʦi₃₃,1,false,expert,Wang2006,ʦ a ₃₅ k ɑ ₂₁ ʦ i ₃₃,SCA-library,
7,Tuolo-all-1,ʨʰa₅₅,4,false,expert,Wang2006,ʨʰ a ₅₅,SCA-library,
8,Enqi-all-1,ʨa₂₄ʁo₂₁ʦi₂₂,1,false,expert,Wang2006,ʨ a ₂₄ ʁ o ₂₁ ʦ i ₂₂,SCA-library,
9,Ega-all-1,da₅₅ŋwa₂₂,5,false,expert,Wang2006,d a ₅₅ ŋ w a ₂₂,SCA-library,
10,Gongxing-ashes-1,xwɛ₂₂ɕy₅₅ʁwa₁₂,7,false,expert,Wang2006,x w ɛ ₂₂ - - - ɕ y ₅₅ ʁ w a ₁₂,SCA-library,
11,Jinman-ashes-1,kʰwa₅₅la₂₁ɕu₅₅,7,false,expert,Wang2006,kʰ w a ₅₅ l a ₂₁ ɕ u ₅₅ - - - -,SCA-library,
12,Mazhelong-ashes-1,xwa₃₁la₄₄su₅₅,7,false,expert,Wang2006,x w a ₃₁ l a ₄₄ s u ₅₅ - - - -,SCA-library,
13,Zhoucheng-ashes-1,su₅₅,7,false,expert,Wang2006,- - - - - - - s u ₅₅ - - - -,SCA-library,
14,Jinxing-ashes-1,su₅₅,7,false,expert,Wang2006,- - - - - - - s u ₅₅ - - - -,SCA-library,
15,Tuolo-ashes-1,ʂɤ₅₅,7,false,expert,Wang2006,- - - - - - - ʂ ɤ ₅₅ - - - -,SCA-library,
16,Enqi-ashes-1,xwi₂₂ɕu₂₄,7,false,expert,Wang2006,x w i ₂₂ - - - ɕ u ₂₄ - - - -,SCA-library,
17,Ega-ashes-1,xwa₅₅lo₂₁ɕu₅₅,7,false,expert,Wang2006,x w a ₅₅ l o ₂₁ ɕ u ₅₅ - - - -,SCA-library,
18,Gongxing-bark-1,d͡ʐi₁₂bi₂₁,8,false,expert,Wang2006,d͡ʐ - i - ₁₂ b i ₂₁,SCA-library,
19,Mazhelong-bark-1,ɕen₅₅pe₂₁,8,false,expert,Wang2006,ɕ - e n ₅₅ p e ₂₁,SCA-library,
20,Dashi-bark-1,t͡ʂɯ₂₁pe₂₁,8,false,expert,Wang2006,t͡ʂ - ɯ - ₂₁ p e ₂₁,SCA-library,
21,Zhoucheng-bark-1,ʦɯ₃₁pe₂₁,8,false,expert,Wang2006,ʦ - ɯ - ₃₁ p e ₂₁,SCA-library,
22,Jinxing-bark-1,ʦɯ₃₁pe₂₁,8,false,expert,Wang2006,ʦ - ɯ - ₃₁ p e ₂₁,SCA-library,
23,Tuolo-bark-1,djɯ₂₁bi₃₅,8,false,expert,Wang2006,d j ɯ - ₂₁ b i ₃₅,SCA-library,
